DeployID,LocationQuality,Date,Latitude,Longitude,Ptt,TagType,SerialNum
EB17NUI-169953,0,43010.85248,71.496,-156.481,169953,CTD,eb04-608-17
EB17NUI-169953,B,43010.88178,71.467,-156.376,169953,CTD,eb04-608-17
EB17NUI-169953,B,43010.89387,71.475,-156.381,169953,CTD,eb04-608-17
EB17NUI-169953,B,43010.89387,71.476,-156.385,169953,CTD,eb04-608-17
EB17NUI-169953,B,43010.90575,71.48,-156.388,169953,CTD,eb04-608-17
EB17NUI-169953,2,43010.92193,71.462,-156.42,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.02098,71.507,-156.52,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.03806,71.501,-156.567,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.04421,71.549,-156.52,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.06133,71.552,-156.504,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.07289,71.558,-156.5,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.08936,71.541,-156.45,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.10112,71.526,-156.467,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.10615,71.506,-156.429,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.11791,71.498,-156.576,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.13155,71.471,-156.625,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.1452,71.479,-156.508,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.21519,71.474,-156.504,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.22602,71.468,-156.515,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.239,71.474,-156.489,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.24506,71.465,-156.55,169953,CTD,eb04-608-17
EB17NUI-169953,1,43011.26671,71.47,-156.558,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.42212,71.497,-156.557,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.47603,71.505,-156.548,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.48936,71.497,-156.564,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.51483,71.499,-156.557,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.55169,71.497,-156.562,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.55881,71.47,-156.545,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.62816,71.47,-156.53,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.65478,71.47,-156.532,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.69021,71.456,-156.672,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.69688,71.422,-156.663,169953,CTD,eb04-608-17
EB17NUI-169953,0,43011.72594,71.439,-156.606,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.74669,71.464,-156.632,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.75709,71.467,-156.496,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.84131,71.421,-156.501,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.86743,71.406,-156.617,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.88836,71.465,-156.637,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.89941,71.464,-156.63,169953,CTD,eb04-608-17
EB17NUI-169953,A,43011.91172,71.453,-156.665,169953,CTD,eb04-608-17
EB17NUI-169953,B,43011.93632,71.469,-156.695,169953,CTD,eb04-608-17
EB17NUI-169953,A,43012.0467,71.463,-156.601,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.05377,71.463,-156.599,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.07325,71.468,-156.594,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.08262,71.46,-156.623,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.09429,71.478,-156.586,169953,CTD,eb04-608-17
EB17NUI-169953,0,43012.10929,71.454,-156.692,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.25492,71.484,-156.718,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.26369,71.501,-156.614,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.29582,71.519,-156.636,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.32553,71.495,-156.588,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.33128,71.506,-156.574,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.39465,71.513,-156.601,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.40007,71.496,-156.599,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.46712,71.505,-156.612,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.47287,71.481,-156.54,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.53468,71.473,-156.589,169953,CTD,eb04-608-17
EB17NUI-169953,A,43012.5405,71.496,-156.459,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.56737,71.502,-156.46,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.67027,71.49,-156.39,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.67565,71.474,-156.384,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.68169,71.453,-156.424,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.70909,71.462,-156.428,169953,CTD,eb04-608-17
EB17NUI-169953,0,43012.73697,71.453,-156.481,169953,CTD,eb04-608-17
EB17NUI-169953,A,43012.74799,71.478,-156.596,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.74799,71.453,-156.488,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.75345,71.482,-156.6,169953,CTD,eb04-608-17
EB17NUI-169953,A,43012.77508,71.48,-156.606,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.79171,71.478,-156.598,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.80946,71.516,-156.555,169953,CTD,eb04-608-17
EB17NUI-169953,2,43012.87809,71.508,-156.414,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.88833,71.508,-156.41,169953,CTD,eb04-608-17
EB17NUI-169953,1,43012.89256,71.505,-156.401,169953,CTD,eb04-608-17
EB17NUI-169953,B,43012.91399,71.51,-156.399,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.08916,71.521,-156.126,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.10198,71.516,-156.132,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.10223,71.512,-156.131,169953,CTD,eb04-608-17
EB17NUI-169953,0,43013.12088,71.518,-156.157,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.15838,71.502,-156.088,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.17094,71.516,-156.093,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.1712,71.501,-156.104,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.1712,71.506,-156.103,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.19502,71.509,-156.096,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.2072,71.521,-156.097,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.23134,71.53,-156.107,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.23756,71.522,-156.082,169953,CTD,eb04-608-17
EB17NUI-169953,A,43013.23946,71.52,-156.227,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.30301,71.543,-156.23,169953,CTD,eb04-608-17
EB17NUI-169953,A,43013.30804,71.51,-156.135,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.31367,71.515,-156.131,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.33414,71.523,-156.131,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.37181,71.531,-156.226,169953,CTD,eb04-608-17
EB17NUI-169953,2,43013.37602,71.521,-156.097,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.38073,71.52,-156.112,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.51278,71.489,-156.087,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.53164,71.502,-156.072,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.5512,71.527,-155.958,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.58354,71.546,-155.968,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.59008,71.573,-155.869,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.60303,71.521,-155.837,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.62207,71.527,-156.019,169953,CTD,eb04-608-17
EB17NUI-169953,0,43013.65367,71.525,-156.163,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.66313,71.548,-155.975,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.72435,71.578,-156.093,169953,CTD,eb04-608-17
EB17NUI-169953,A,43013.73037,71.572,-156.112,169953,CTD,eb04-608-17
EB17NUI-169953,A,43013.73667,71.499,-156.157,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.74234,71.566,-156.128,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.76059,71.522,-156.15,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.80249,71.511,-156.122,169953,CTD,eb04-608-17
EB17NUI-169953,A,43013.80816,71.531,-156.163,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.81444,71.527,-156.192,169953,CTD,eb04-608-17
EB17NUI-169953,0,43013.82662,71.51,-156.276,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.84514,71.525,-156.301,169953,CTD,eb04-608-17
EB17NUI-169953,0,43013.93909,71.506,-156.302,169953,CTD,eb04-608-17
EB17NUI-169953,1,43013.95144,71.508,-156.196,169953,CTD,eb04-608-17
EB17NUI-169953,1,43013.95227,71.499,-156.24,169953,CTD,eb04-608-17
EB17NUI-169953,2,43013.9676,71.504,-156.218,169953,CTD,eb04-608-17
EB17NUI-169953,B,43013.9859,71.507,-156.221,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.0144,71.518,-156.174,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.03807,71.519,-156.155,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.12868,71.526,-156.124,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.14972,71.516,-156.132,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.14972,71.518,-156.126,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.15689,71.523,-156.072,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.16367,71.523,-156.072,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.17704,71.53,-156.065,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.19675,71.534,-156.134,169953,CTD,eb04-608-17
EB17NUI-169953,0,43014.21953,71.529,-156.111,169953,CTD,eb04-608-17
EB17NUI-169953,A,43014.2227,71.518,-156.167,169953,CTD,eb04-608-17
EB17NUI-169953,A,43014.22306,71.525,-156.126,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.24699,71.545,-156.167,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.26478,71.539,-156.146,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.28808,71.527,-156.191,169953,CTD,eb04-608-17
EB17NUI-169953,A,43014.35498,71.492,-156.199,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.36713,71.493,-156.209,169953,CTD,eb04-608-17
EB17NUI-169953,A,43014.42377,71.489,-156.271,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.45509,71.487,-156.293,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.49208,71.489,-156.318,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.56111,71.485,-156.357,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.59718,71.472,-156.354,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.63157,71.472,-156.364,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.65544,71.474,-156.375,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.66703,71.468,-156.409,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.67332,71.468,-156.415,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.76194,71.459,-156.472,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.79556,71.462,-156.447,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.79806,71.468,-156.479,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.80633,71.474,-156.502,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.81156,71.484,-156.439,169953,CTD,eb04-608-17
EB17NUI-169953,0,43014.86188,71.463,-156.576,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.86213,71.464,-156.543,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.87281,71.468,-156.536,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.88311,71.468,-156.537,169953,CTD,eb04-608-17
EB17NUI-169953,B,43014.97223,71.467,-156.474,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.00385,71.468,-156.481,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.00413,71.468,-156.472,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.01497,71.464,-156.473,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.0409,71.468,-156.509,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.05694,71.491,-156.415,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.07233,71.457,-156.437,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.07233,71.489,-156.405,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.08315,71.488,-156.446,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.08821,71.48,-156.448,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.18095,71.475,-156.506,169953,CTD,eb04-608-17
EB17NUI-169953,1,43015.19766,71.451,-156.512,169953,CTD,eb04-608-17
EB17NUI-169953,A,43015.21051,71.451,-156.505,169953,CTD,eb04-608-17
EB17NUI-169953,A,43015.21181,71.452,-156.5,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.22728,71.452,-156.5,169953,CTD,eb04-608-17
EB17NUI-169953,A,43015.25182,71.454,-156.5,169953,CTD,eb04-608-17
EB17NUI-169953,3,43015.40462,71.456,-156.537,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.58476,71.444,-156.581,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.58476,71.454,-156.542,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.61204,71.455,-156.552,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.64336,71.451,-156.592,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.65414,71.451,-156.592,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.65931,71.455,-156.592,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.67995,71.458,-156.601,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.7128,71.444,-156.47,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.71307,71.464,-156.588,169953,CTD,eb04-608-17
EB17NUI-169953,0,43015.79571,71.463,-156.496,169953,CTD,eb04-608-17
EB17NUI-169953,A,43015.80132,71.473,-156.554,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.81799,71.473,-156.554,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.84998,71.474,-156.55,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.85528,71.473,-156.55,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.86569,71.466,-156.457,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.86569,71.477,-156.562,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.88774,71.469,-156.453,169953,CTD,eb04-608-17
EB17NUI-169953,A,43015.91926,71.458,-156.422,169953,CTD,eb04-608-17
EB17NUI-169953,0,43015.92441,71.461,-156.541,169953,CTD,eb04-608-17
EB17NUI-169953,B,43015.93009,71.461,-156.54,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.00432,71.431,-156.537,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.00432,71.477,-156.593,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.02554,71.456,-156.449,169953,CTD,eb04-608-17
EB17NUI-169953,0,43016.05722,71.451,-156.573,169953,CTD,eb04-608-17
EB17NUI-169953,0,43016.06244,71.452,-156.582,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.31492,71.498,-156.624,169953,CTD,eb04-608-17
EB17NUI-169953,3,43016.3344,71.454,-156.529,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.43519,71.47,-156.54,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.45123,71.474,-156.518,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.50626,71.477,-156.552,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.51725,71.465,-156.572,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.63536,71.477,-156.588,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.6398,71.468,-156.577,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.65009,71.449,-156.479,169953,CTD,eb04-608-17
EB17NUI-169953,0,43016.6578,71.461,-156.545,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.69579,71.465,-156.552,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.7062,71.462,-156.534,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.71183,71.455,-156.532,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.72207,71.437,-156.564,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.72731,71.439,-156.605,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.83734,71.447,-156.576,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.84637,71.447,-156.608,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.84637,71.448,-156.575,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.85634,71.442,-156.621,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.88054,71.441,-156.647,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.90568,71.449,-156.544,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.91578,71.453,-156.562,169953,CTD,eb04-608-17
EB17NUI-169953,A,43016.91603,71.443,-156.66,169953,CTD,eb04-608-17
EB17NUI-169953,B,43016.92537,71.445,-156.672,169953,CTD,eb04-608-17
EB17NUI-169953,0,43016.94369,71.464,-156.575,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.043,71.449,-156.678,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.05255,71.449,-156.683,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.05863,71.45,-156.671,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.06844,71.438,-156.672,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.08297,71.438,-156.664,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.08353,71.43,-156.629,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.19222,71.413,-156.699,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.19376,71.417,-156.728,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.22475,71.419,-156.742,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.25631,71.419,-156.751,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.26946,71.42,-156.74,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.29015,71.42,-156.747,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.29015,71.422,-156.76,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.32337,71.426,-156.776,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.33617,71.426,-156.768,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.36093,71.429,-156.77,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.3903,71.43,-156.758,169953,CTD,eb04-608-17
EB17NUI-169953,0,43017.42789,71.435,-156.721,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.498,71.442,-156.702,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.498,71.438,-156.685,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.55086,71.441,-156.666,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.55604,71.443,-156.665,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.56625,71.43,-156.657,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.57204,71.429,-156.66,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.61925,71.438,-156.671,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.62956,71.435,-156.678,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.63747,71.433,-156.675,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.64009,71.434,-156.673,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.64009,71.433,-156.664,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.69163,71.435,-156.659,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.69683,71.435,-156.656,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.70676,71.445,-156.683,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.71201,71.435,-156.638,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.75354,71.45,-156.648,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.75883,71.407,-156.546,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.77448,71.398,-156.56,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.77448,71.4,-156.564,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.77955,71.433,-156.602,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.82042,71.422,-156.574,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.83082,71.42,-156.565,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.89302,71.437,-156.464,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.89843,71.438,-156.471,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.90885,71.428,-156.532,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.91913,71.459,-156.424,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.93007,71.459,-156.429,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.96176,71.449,-156.425,169953,CTD,eb04-608-17
EB17NUI-169953,B,43017.96743,71.453,-156.467,169953,CTD,eb04-608-17
EB17NUI-169953,A,43017.97782,71.45,-156.552,169953,CTD,eb04-608-17
EB17NUI-169953,0,43017.98759,71.452,-156.588,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.00329,71.443,-156.602,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.09833,71.459,-156.561,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.1025,71.457,-156.541,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.12199,71.457,-156.534,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.20309,71.464,-156.505,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.31,71.464,-156.483,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.37875,71.466,-156.477,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.40884,71.489,-156.485,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.42041,71.493,-156.491,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.53323,71.515,-156.458,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.54685,71.469,-156.494,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.5637,71.475,-156.444,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.61329,71.472,-156.4,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.61876,71.468,-156.424,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.63487,71.465,-156.432,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.73699,71.489,-156.405,169953,CTD,eb04-608-17
EB17NUI-169953,A,43018.74245,71.492,-156.443,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.75323,71.471,-156.534,169953,CTD,eb04-608-17
EB17NUI-169953,A,43018.75841,71.463,-156.43,169953,CTD,eb04-608-17
EB17NUI-169953,0,43018.77008,71.496,-156.48,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.77419,71.496,-156.48,169953,CTD,eb04-608-17
EB17NUI-169953,0,43018.94385,71.481,-156.416,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.95081,71.497,-156.318,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.97088,71.521,-156.422,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.98453,71.523,-156.421,169953,CTD,eb04-608-17
EB17NUI-169953,B,43018.98481,71.521,-156.429,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.01573,71.536,-156.396,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.01598,71.487,-156.36,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.03993,71.492,-156.332,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.04019,71.492,-156.334,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.05144,71.504,-156.346,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.12522,71.491,-156.307,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.12522,71.494,-156.268,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.15424,71.493,-156.36,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.16037,71.506,-156.377,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.17782,71.5,-156.464,169953,CTD,eb04-608-17
EB17NUI-169953,0,43019.18106,71.48,-156.39,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.19174,71.462,-156.337,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.21988,71.513,-156.313,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.22553,71.47,-156.406,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.24874,71.475,-156.144,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.24874,71.47,-156.108,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.26024,71.44,-156.281,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.36049,71.506,-156.189,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.55752,71.502,-156.014,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.58391,71.501,-156.021,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.58976,71.503,-156.002,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.6147,71.508,-155.975,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.62774,71.507,-155.988,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.65266,71.511,-155.963,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.65882,71.503,-155.962,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.66311,71.563,-156.109,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.68432,71.551,-156.025,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.69718,71.511,-156.059,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.75441,71.513,-155.994,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.76681,71.536,-156.046,169953,CTD,eb04-608-17
EB17NUI-169953,A,43019.79065,71.533,-156.038,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.79627,71.533,-156.039,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.8023,71.531,-156.04,169953,CTD,eb04-608-17
EB17NUI-169953,0,43019.82061,71.537,-156.033,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.83921,71.537,-156.019,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.86329,71.543,-155.989,169953,CTD,eb04-608-17
EB17NUI-169953,B,43019.86353,71.526,-155.962,169953,CTD,eb04-608-17
