"DeployID","LocationQuality","Date","Latitude","Longitude","Ptt","TagType","MonthNumb"
"EB14KKA-136707","1","42038.9346400000",63.96,-162.45,138006.00,"SPOT","02"
"EB14KKA-136707","2","42038.9462500000",63.95,-162.37,138006.00,"SPOT","02"
"EB14KKA-136707","1","42038.9497800000",63.96,-162.36,138006.00,"SPOT","02"
"EB14KKA-136707","B","42041.1816100000",63.97,-162.43,138006.00,"SPOT","02"
"EB14KKA-136707","B","42052.8607900000",63.95,-162.60,138006.00,"SPOT","02"
"EB14KKA-136707","A","42052.8712200000",63.92,-162.68,138006.00,"SPOT","02"
"EB14KKA-136707","2","42057.2281300000",63.87,-162.72,138006.00,"SPOT","02"
"EB14KKA-136707","1","42059.0619700000",63.93,-162.68,138006.00,"SPOT","02"
"EB14KKA-136707","2","42059.0665000000",63.92,-162.66,138006.00,"SPOT","02"
"EB14KKA-136707","B","42059.1396800000",63.92,-162.65,138006.00,"SPOT","02"
"EB14KKA-136707","B","42059.1684600000",63.92,-162.66,138006.00,"SPOT","02"
"EB14KKA-136707","A","42060.9676500000",63.90,-162.56,138006.00,"SPOT","02"
"EB14KKA-136707","1","42073.8871200000",63.87,-162.21,138006.00,"SPOT","03"
"EB14KKA-136707","3","42073.8901400000",63.87,-162.07,138006.00,"SPOT","03"
"EB14KKA-136707","A","42083.3083800000",63.81,-163.25,138006.00,"SPOT","03"
"EB14KKA-136707","0","42085.3133800000",63.86,-163.19,138006.00,"SPOT","03"
"EB14KKA-136707","B","42086.1217200000",63.96,-163.25,138006.00,"SPOT","03"
"EB14KKA-136707","3","42088.2132400000",63.86,-163.20,138006.00,"SPOT","03"
"EB14KKA-136707","1","42092.9906100000",63.84,-163.14,138006.00,"SPOT","03"
"EB14KKA-136707","1","42093.0007100000",63.89,-163.12,138006.00,"SPOT","03"
"EB14KKA-136707","0","42093.0057500000",63.87,-163.09,138006.00,"SPOT","03"
"EB14KKA-136707","0","42095.8795600000",63.84,-163.00,138006.00,"SPOT","04"
"EB14KKA-136707","B","42095.9123500000",63.83,-163.00,138006.00,"SPOT","04"
"EB14KKA-136707","B","42095.9153700000",63.84,-163.00,138006.00,"SPOT","04"
"EB14KKA-136707","B","42096.1224300000",63.85,-163.00,138006.00,"SPOT","04"
"EB14KKA-136707","A","42101.0717100000",63.96,-163.08,138006.00,"SPOT","04"
"EB14KKA-136707","1","42101.0813100000",63.97,-163.07,138006.00,"SPOT","04"
"EB14KKA-136707","B","42101.0838300000",63.99,-163.06,138006.00,"SPOT","04"
"EB14KKA-136707","1","42102.0204900000",63.87,-163.24,138006.00,"SPOT","04"
"EB14KKA-136707","0","42103.9363400000",63.85,-163.02,138006.00,"SPOT","04"
"EB14KKA-136707","B","42108.0917000000",63.83,-162.88,138006.00,"SPOT","04"
"EB14KKA-136707","B","42109.8525700000",63.92,-163.11,138006.00,"SPOT","04"
"EB14KKA-136707","B","42109.8723800000",63.90,-163.14,138006.00,"SPOT","04"
"EB14KKA-136707","1","42109.8850000000",63.81,-163.00,138006.00,"SPOT","04"
"EB14KKA-136707","2","42109.8905400000",63.83,-163.00,138006.00,"SPOT","04"
"EB14KKA-136707","B","42111.9433300000",63.89,-162.77,138006.00,"SPOT","04"
"EB14KKA-136707","B","42112.0943800000",63.90,-162.73,138006.00,"SPOT","04"
"EB14KKA-136707","0","42113.9006600000",63.68,-162.22,138006.00,"SPOT","04"
"EB14KKA-136707","B","42113.9113000000",63.78,-162.83,138006.00,"SPOT","04"
"EB14KKA-136707","B","42113.9285000000",63.78,-162.83,138006.00,"SPOT","04"
"EB14KKA-136707","0","42115.9400300000",63.90,-162.75,138006.00,"SPOT","04"
"EB14KKA-136707","B","42115.9560000000",63.86,-162.81,138006.00,"SPOT","04"
"EB14KKA-136707","B","42115.9640700000",63.86,-162.79,138006.00,"SPOT","04"
"EB14KKA-136707","B","42118.1965500000",63.99,-163.22,138006.00,"SPOT","04"
"EB14KKA-136707","B","42118.2197500000",64.01,-163.23,138006.00,"SPOT","04"
"EB14KKA-136707","B","42119.1085600000",63.91,-163.19,138006.00,"SPOT","04"
"EB14KKA-136707","B","42120.3655200000",63.85,-163.26,138006.00,"SPOT","04"
"EB14KKA-136707","B","42122.0563300000",63.79,-163.18,138006.00,"SPOT","04"
"EB14KKA-136707","A","42122.0578500000",63.79,-163.14,138006.00,"SPOT","04"
"EB14KKA-136707","A","42124.0934800000",63.73,-163.36,138006.00,"SPOT","04"
"EB14KKA-136707","1","42124.1076200000",63.73,-163.35,138006.00,"SPOT","04"
"EB14KKA-136707","1","42126.1402700000",63.70,-163.38,138006.00,"SPOT","05"
"EB14KKA-136707","Z","42126.1463400000",63.72,-163.41,138006.00,"SPOT","05"
"EB14KKA-136707","2","42126.1635900000",63.72,-163.41,138006.00,"SPOT","05"
"EB14KKA-136707","B","42128.2188800000",63.52,-163.37,138006.00,"SPOT","05"
"EB14KKA-136707","B","42128.2421200000",63.55,-163.28,138006.00,"SPOT","05"
"EB14KKA-136707","B","42130.2221300000",63.44,-163.40,138006.00,"SPOT","05"
"EB14KKA-136707","B","42131.0082500000",63.47,-163.35,138006.00,"SPOT","05"
"EB14KKA-136707","B","42131.1234600000",63.54,-163.02,138006.00,"SPOT","05"
"EB14KKA-136707","B","42132.0948100000",63.50,-163.24,138006.00,"SPOT","05"
"EB14KKA-136707","B","42132.3613500000",63.52,-163.13,138006.00,"SPOT","05"
"EB14KKA-136707","0","42134.3030100000",63.53,-163.25,138006.00,"SPOT","05"
"EB14KKA-136707","1","42134.3197100000",63.59,-163.05,138006.00,"SPOT","05"
"EB14KKA-136707","A","42134.5926600000",63.55,-163.07,138006.00,"SPOT","05"
"EB14KKA-136707","B","42135.0947900000",63.56,-162.95,138006.00,"SPOT","05"
"EB14KKA-136707","B","42136.0371600000",63.58,-163.04,138006.00,"SPOT","05"
"EB14KKA-136707","B","42136.0659800000",63.60,-162.96,138006.00,"SPOT","05"
"EB14KKA-136707","B","42136.0952800000",63.59,-163.03,138006.00,"SPOT","05"
"EB14KKA-136707","B","42136.1524000000",63.59,-163.07,138006.00,"SPOT","05"
"EB14KKA-136707","B","42138.5973000000",63.73,-162.91,138006.00,"SPOT","05"
"EB14KKA-136707","A","42146.6040600000",63.98,-163.68,138006.00,"SPOT","05"
"EB14KKA-136707","3","42146.6060800000",63.98,-163.68,138006.00,"SPOT","05"
"EB14KKA-136707","A","42146.6313300000",64.14,-165.97,138006.00,"SPOT","05"
"EB14KKA-136707","0","42154.7242600000",66.81,-165.83,138006.00,"SPOT","05"
"EB14KKA-136707","B","42154.7520700000",66.80,-165.85,138006.00,"SPOT","05"
"EB14KKA-136707","0","42156.7785900000",66.94,-164.28,138006.00,"SPOT","06"
"EB14KKA-136707","B","42157.1243600000",66.92,-164.24,138006.00,"SPOT","06"
"EB14KKA-136707","B","42158.0089400000",66.98,-164.19,138006.00,"SPOT","06"
"EB14KKA-136707","B","42158.0665400000",66.96,-164.09,138006.00,"SPOT","06"
"EB14KKA-136707","B","42158.8036500000",67.03,-164.15,138006.00,"SPOT","06"
"EB14KKA-136707","B","42162.8881100000",66.61,-164.74,138006.00,"SPOT","06"
"EB14KKA-136707","B","42162.9088900000",66.44,-163.30,138006.00,"SPOT","06"
"EB14KKA-136707","B","42163.0383600000",66.27,-163.03,138006.00,"SPOT","06"
"EB14KKA-136713","A","42052.0530000000",64.66,-161.59,138003.00,"SPOT","02"
"EB14KKA-136713","1","42057.0651200000",64.69,-161.68,138003.00,"SPOT","02"
"EB14KKA-136713","B","42057.0798600000",64.67,-161.65,138003.00,"SPOT","02"
"EB14KKA-136713","1","42066.3045800000",64.39,-161.51,138003.00,"SPOT","03"
"EB14KKA-136713","A","42080.9258300000",63.79,-161.35,138003.00,"SPOT","03"
"EB14KKA-136713","1","42080.9533200000",63.78,-161.30,138003.00,"SPOT","03"
"EB14KKA-136713","A","42080.9619800000",63.82,-161.45,138003.00,"SPOT","03"
"EB14KKA-136713","B","42081.0336600000",63.83,-161.47,138003.00,"SPOT","03"
"EB14KKA-136713","B","42081.0921600000",63.85,-161.40,138003.00,"SPOT","03"
"EB14KKA-136713","1","42082.9598300000",63.79,-161.30,138003.00,"SPOT","03"
"EB14KKA-136713","B","42082.9664400000",63.79,-161.30,138003.00,"SPOT","03"
"EB14KKA-136713","B","42083.0337700000",63.79,-161.34,138003.00,"SPOT","03"
"EB14KKA-136713","B","42083.0337700000",63.79,-161.33,138003.00,"SPOT","03"
"EB14KKA-136713","B","42083.0628500000",63.79,-161.33,138003.00,"SPOT","03"
"EB14KKA-136713","3","42090.8138400000",63.78,-161.34,138003.00,"SPOT","03"
"EB14KKA-136713","B","42091.0918100000",63.79,-161.35,138003.00,"SPOT","03"
"EB14KKA-136713","B","42092.0048600000",63.87,-161.44,138003.00,"SPOT","03"
"EB14KKA-136713","B","42092.0338400000",63.87,-161.47,138003.00,"SPOT","03"
"EB14KKA-136713","B","42093.8051900000",63.86,-161.42,138003.00,"SPOT","03"
"EB14KKA-136713","A","42093.8051900000",63.95,-161.46,138003.00,"SPOT","03"
"EB14KKA-136713","B","42094.1211500000",63.78,-161.35,138003.00,"SPOT","03"
"EB14KKA-136713","B","42094.9642900000",63.69,-161.55,138003.00,"SPOT","03"
"EB14KKA-136713","0","42094.9678500000",63.81,-161.24,138003.00,"SPOT","03"
"EB14KKA-136713","1","42094.9907400000",63.78,-161.36,138003.00,"SPOT","03"
"EB14KKA-136713","B","42095.0339500000",63.80,-161.48,138003.00,"SPOT","04"
"EB14KKA-136713","B","42095.0629500000",63.81,-161.56,138003.00,"SPOT","04"
"EB14KKA-136713","1","42101.0122000000",63.66,-161.41,138003.00,"SPOT","04"
"EB14KKA-136713","B","42101.0142400000",63.68,-161.41,138003.00,"SPOT","04"
"EB14KKA-136713","A","42101.0295000000",63.64,-161.39,138003.00,"SPOT","04"
"EB14KKA-136713","B","42101.1507500000",63.64,-161.39,138003.00,"SPOT","04"
"EB14KKA-136713","1","42107.8468600000",63.87,-161.04,138003.00,"SPOT","04"
"EB14KKA-136713","3","42111.8749500000",64.00,-161.23,138003.00,"SPOT","04"
"EB14KKA-136713","0","42111.8861300000",63.82,-161.17,138003.00,"SPOT","04"
"EB14KKA-136713","B","42112.0923100000",63.80,-161.13,138003.00,"SPOT","04"
"EB14KKA-136713","B","42113.0053200000",63.79,-161.17,138003.00,"SPOT","04"
"EB14KKA-136713","B","42113.6283700000",63.74,-161.80,138003.00,"SPOT","04"
"EB14KKA-136713","B","42114.1212500000",63.76,-161.55,138003.00,"SPOT","04"
"EB14KKA-136713","B","42115.0634100000",63.80,-161.47,138003.00,"SPOT","04"
"EB14KKA-136713","3","42118.2511800000",63.81,-161.22,138003.00,"SPOT","04"
"EB14KKA-136713","1","42118.2530400000",63.80,-161.22,138003.00,"SPOT","04"
"EB14KKA-136713","A","42127.5914700000",63.79,-161.60,138003.00,"SPOT","05"
"EB14KKA-136713","1","42127.6046900000",63.58,-161.96,138003.00,"SPOT","05"
"EB14KKA-136713","A","42127.6119800000",63.59,-161.88,138003.00,"SPOT","05"
"EB14KKA-136713","0","42127.6128200000",63.59,-161.90,138003.00,"SPOT","05"
"EB14KKA-136713","B","42128.0055900000",63.57,-161.97,138003.00,"SPOT","05"
"EB14KKA-136713","B","42128.0927900000",63.56,-161.94,138003.00,"SPOT","05"
"EB14KKA-136713","B","42129.0055900000",63.52,-162.11,138003.00,"SPOT","05"
"EB14KKA-136713","2","42129.5980900000",63.52,-161.92,138003.00,"SPOT","05"
"EB14KKA-136713","2","42129.6306500000",63.51,-161.90,138003.00,"SPOT","05"
"EB14KKA-136713","1","42133.9125200000",64.25,-162.57,138003.00,"SPOT","05"
"EB14KKA-136713","B","42133.9261000000",64.23,-162.58,138003.00,"SPOT","05"
"EB14KKA-136713","0","42136.4119700000",64.62,-161.61,138003.00,"SPOT","05"
"EB14KKA-136713","B","42136.4135000000",64.52,-162.12,138003.00,"SPOT","05"
"EB14KKA-136713","B","42137.2504700000",64.58,-162.11,138003.00,"SPOT","05"
"EB14KKA-136713","B","42137.9289100000",64.56,-161.84,138003.00,"SPOT","05"
"EB14KKA-136713","0","42137.9510200000",64.61,-161.55,138003.00,"SPOT","05"
"EB14KKA-136713","2","42137.9678200000",64.61,-161.57,138003.00,"SPOT","05"
"EB14KKA-136713","A","42139.8440500000",64.70,-161.40,138003.00,"SPOT","05"
"EB14KKA-136713","B","42139.8664400000",64.69,-161.38,138003.00,"SPOT","05"
"EB14KKA-136713","1","42139.8735600000",64.67,-161.34,138003.00,"SPOT","05"
"EB14KKA-136713","B","42140.0057900000",64.67,-161.33,138003.00,"SPOT","05"
"EB14KKA-136713","B","42140.0958000000",64.67,-161.33,138003.00,"SPOT","05"
"EB14KKA-136713","B","42140.1247900000",64.68,-161.35,138003.00,"SPOT","05"
"EB14KKA-136713","1","42141.8422000000",64.69,-161.36,138003.00,"SPOT","05"
"EB14KKA-136713","0","42141.8518600000",64.68,-161.23,138003.00,"SPOT","05"
"EB14KKA-136713","A","42141.8564500000",64.67,-161.30,138003.00,"SPOT","05"
"EB14KKA-136713","B","42141.8828800000",64.69,-161.23,138003.00,"SPOT","05"
"EB14KKA-136713","B","42142.0348100000",64.69,-161.25,138003.00,"SPOT","05"
"EB14KKA-136713","B","42142.1992800000",64.68,-161.25,138003.00,"SPOT","05"
"EB14KKA-136713","B","42143.1218600000",64.72,-161.36,138003.00,"SPOT","05"
"EB14KKA-136713","B","42143.8828600000",64.71,-161.46,138003.00,"SPOT","05"
"EB14KKA-136713","0","42143.8833600000",64.68,-161.36,138003.00,"SPOT","05"
"EB14KKA-136713","A","42143.8906500000",64.68,-161.42,138003.00,"SPOT","05"
"EB14KKA-136713","B","42143.9031900000",64.71,-161.46,138003.00,"SPOT","05"
"EB14KKA-136713","1","42143.9195000000",64.69,-161.43,138003.00,"SPOT","05"
"EB14KKA-136713","A","42147.9872900000",64.78,-161.20,138003.00,"SPOT","05"
"EB14KKA-136713","B","42148.0000100000",64.78,-161.20,138003.00,"SPOT","05"
"EB14KKA-136713","2","42148.0261100000",64.76,-161.23,138003.00,"SPOT","05"
"EB14KKA-136713","1","42148.0312000000",64.77,-161.19,138003.00,"SPOT","05"
"EB14KKA-136713","B","42148.1047000000",64.76,-161.19,138003.00,"SPOT","05"
"EB14KKA-136713","2","42178.6003700000",71.24,-159.30,138003.00,"SPOT","06"
"EB14KKA-136713","1","42178.6029200000",71.24,-159.31,138003.00,"SPOT","06"
"EB14KKA-136713","B","42178.6334100000",71.24,-159.31,138003.00,"SPOT","06"
"EB14KKA-136713","B","42178.6344300000",71.24,-159.30,138003.00,"SPOT","06"
"EB14KKA-136713","B","42179.0063700000",71.24,-159.29,138003.00,"SPOT","06"
"EB14KKA-136713","B","42179.0934400000",71.26,-159.28,138003.00,"SPOT","06"
"EB14KKA-136713","3","42184.7249300000",71.37,-158.48,138003.00,"SPOT","06"
"EB14KKA-136713","0","42184.7371300000",71.36,-158.42,138003.00,"SPOT","06"
"EB14KKA-136713","B","42185.0064400000",71.38,-158.40,138003.00,"SPOT","06"
"EB14KKA-136713","B","42185.1225200000",71.38,-158.40,138003.00,"SPOT","06"
"EB14KKA-136713","B","42185.1515200000",71.38,-158.43,138003.00,"SPOT","06"
"EB14KKA-136713","B","42186.0354600000",71.35,-158.32,138003.00,"SPOT","07"
"EB14KKA-136713","3","42203.1068100000",71.41,-161.52,138003.00,"SPOT","07"
"EB14KKA-136713","A","42203.1108800000",71.41,-161.52,138003.00,"SPOT","07"
"EB14KKA-136713","2","42203.1210500000",71.41,-161.51,138003.00,"SPOT","07"
"EB14KKA-136713","1","42203.1307300000",71.41,-161.52,138003.00,"SPOT","07"
"EB14KKA-136713","3","42515.6085500000",66.20,-161.08,138003.00,"SPOT","05"
"EB14KKA-136713","2","42517.6308400000",66.20,-161.07,138003.00,"SPOT","05"
"EB14KKA-136713","2","42517.6338800000",66.20,-161.08,138003.00,"SPOT","05"
"EB14KKA-136713","B","42518.0991600000",66.17,-160.95,138003.00,"SPOT","05"
"EB14KKA-136713","B","42519.0414800000",66.09,-160.94,138003.00,"SPOT","05"
"EB14KKA-136713","A","42519.6151600000",66.18,-160.95,138003.00,"SPOT","05"
"EB14KKA-136713","B","42520.1280900000",66.15,-160.78,138003.00,"SPOT","05"
"EB14KKA-136713","B","42520.1569600000",66.21,-160.96,138003.00,"SPOT","05"
"EB14KKA-136713","1","42521.5994800000",66.20,-161.10,138003.00,"SPOT","05"
"EB14KKA-136713","3","42521.6161800000",66.20,-161.08,138003.00,"SPOT","05"
"EB14OTZ-136709","2","41808.8316",66.28,-161.84,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41808.83347",66.28,-161.83,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41808.87416",66.28,-161.84,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41808.87869",66.28,-161.83,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41808.9011",66.28,-161.79,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41808.9011",66.28,-161.78,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41808.94372",66.26,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41808.94372",66.28,-161.76,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41808.94565",66.27,-161.77,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41808.97524",66.26,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41808.97633",66.26,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.0131",66.25,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.01544",66.26,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.04068",66.25,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.044",66.25,-161.76,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.07825",66.24,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.11471",66.25,-161.76,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.12029",66.25,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.14846",66.25,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.14846",66.25,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.15575",66.24,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.17856",66.24,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.19417",66.24,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.22172",66.24,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.22172",66.24,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.24517",66.24,-161.72,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.25862",66.24,-161.72,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.28433",66.24,-161.71,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.38804",66.24,-161.71,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.46611",66.24,-161.69,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.4758",66.23,-161.69,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.51861",66.23,-161.68,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.54613",66.24,-161.71,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.5835",66.23,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.59464",66.23,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.59932",66.22,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.62278",66.21,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.65265",66.20,-161.72,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41809.65907",66.19,-161.75,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.66912",66.19,-161.74,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.689",66.18,-161.72,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.72285",66.16,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.73316",66.16,-161.73,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.74153",66.17,-161.76,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.74844",66.16,-161.80,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.75588",66.16,-161.81,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.78502",66.15,-161.81,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.78729",66.15,-161.82,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.85762",66.12,-161.85,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.85936",66.13,-161.86,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41809.86873",66.13,-161.82,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.89047",66.13,-161.85,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.89484",66.12,-161.84,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.96177",66.10,-161.92,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41809.9652",66.07,-161.88,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41809.99363",66.06,-161.84,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41809.99363",66.06,-161.90,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41810.00582",66.06,-161.85,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41810.03172",66.03,-161.93,136709.00,"SPLASH","06"
"EB14OTZ-136709","2","41810.0372",66.03,-161.93,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41810.13434",65.99,-162.03,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41810.60806",65.71,-162.57,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41810.73466",66.16,-161.97,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41811.02576",66.26,-162.02,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41813.76902",66.26,-161.71,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41813.83491",66.27,-161.58,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41813.83638",66.28,-161.55,136709.00,"SPLASH","06"
"EB14OTZ-136709","0","41813.89894",66.28,-161.49,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41813.90611",66.27,-161.40,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.03941",66.31,-161.24,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.10943",66.28,-161.13,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.11346",66.27,-161.13,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.20831",66.27,-161.01,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.2178",66.31,-161.18,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41814.2215",66.30,-161.11,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.24464",66.32,-161.11,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.28236",66.35,-161.10,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.28972",66.35,-161.23,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.62225",66.38,-161.14,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.62975",66.36,-161.18,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.63858",66.35,-161.20,136709.00,"SPLASH","06"
"EB14OTZ-136709","2","41814.648",66.34,-161.30,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.70851",66.35,-161.29,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.71861",66.31,-161.35,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.74519",66.32,-161.40,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41814.76405",66.31,-161.35,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41815.02285",66.34,-161.66,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.60096",66.47,-161.92,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.6028",66.53,-161.98,136709.00,"SPLASH","06"
"EB14OTZ-136709","2","41816.6337",66.55,-161.99,136709.00,"SPLASH","06"
"EB14OTZ-136709","1","41816.65763",66.55,-161.99,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.70847",66.56,-162.01,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41816.72628",66.55,-161.97,136709.00,"SPLASH","06"
"EB14OTZ-136709","A","41816.73824",66.55,-161.98,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.86104",66.56,-162.01,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.87503",66.57,-162.01,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.96215",66.61,-162.09,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41816.98198",66.61,-162.07,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41817.0133",66.62,-162.08,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41817.41109",66.68,-162.43,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41817.62672",66.73,-162.55,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41817.66615",66.68,-162.45,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41818.15534",66.70,-162.52,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41818.26317",66.70,-162.51,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41818.62308",66.76,-162.47,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41818.63698",66.78,-162.58,136709.00,"SPLASH","06"
"EB14OTZ-136709","B","41825.86985",67.89,-167.93,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41825.8847",68.38,-163.38,136709.00,"SPLASH","07"
"EB14OTZ-136709","Z","41825.90704",68.26,-164.57,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.23295",68.28,-167.69,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.23295",68.34,-167.77,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.28176",68.33,-167.79,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.48896",68.45,-168.05,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.59492",68.50,-167.80,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.71878",68.56,-167.83,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.73407",68.56,-167.84,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.78137",68.58,-167.85,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.78417",68.57,-167.90,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.78696",68.58,-167.85,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.83736",68.61,-167.92,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.84775",68.61,-167.93,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41826.99476",68.68,-168.03,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41827.01831",68.70,-168.04,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41827.12847",68.73,-168.08,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41827.26944",68.79,-168.19,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41827.33918",68.78,-168.41,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41827.7261",68.91,-168.83,136709.00,"SPLASH","07"
"EB14OTZ-136709","B","41828.00843",68.89,-168.73,136709.00,"SPLASH","07"
