DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
149452,149452,,Transmission,Mk10,1Percent,2019-11-01 00:00:00,1129.000000,1,,,,,24,,6,7,5,5,4,5,4,5,4,4,3,9,7,5,1,4,9,3,2,7,7,8,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-02 00:00:00,1129.000000,1,,,,,24,,5,2,6,8,6,5,10,16,12,19,9,8,9,12,7,7,7,7,5,5,6,7,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-05 00:00:00,1130.000000,4,,,,,24,,6,5,6,5,7,7,6,6,18,12,6,6,5,7,7,1,1,4,8,7,8,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-06 00:00:00,1130.000000,3,,,,,24,,9,9,9,8,10,8,0,8,31,23,8,8,9,9,10,9,8,8,7,8,8,10,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-07 00:00:00,1131.000000,2,,,,,24,,7,7,7,8,7,8,8,9,9,7,6,17,20,23,11,4,4,8,7,6,8,9,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-08 00:00:00,1131.000000,4,,,,,24,,9,9,9,8,4,2,4,18,13,9,6,7,7,4,7,6,6,6,7,7,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-09 00:00:00,1131.000000,5,,,,,24,,7,6,6,8,7,6,7,9,8,10,7,11,6,5,6,6,6,5,6,5,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-10 00:00:00,1131.000000,1,,,,,24,,6,6,5,5,6,5,5,7,6,6,6,6,6,17,9,6,6,5,6,7,5,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-11 00:00:00,1132.000000,4,,,,,24,,8,7,10,12,12,9,9,14,14,14,12,13,15,12,9,10,20,11,13,23,23,9,13,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149452,149452,,Transmission,Mk10,1Percent,2019-11-12 00:00:00,1132.000000,2,,,,,24,,100,100,100,78,12,16,16,14,77,100,51,100,100,100,66,16,77,100,100,100,72,4,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
